,text,pos,imageIds,timestamp,misspellings,news_company_found,language,num_emoji,num_hashtags,profane,retweet,label
178,"[108, 95, 24, 2, 1, 13, 57, 34, 44, 1953]",RB VB JJ NN NN NN NN NN VBD NN,sandyA_fake_29,1351531348,3,0,en,0,7,1,0,0
179,"[161, 4152, 4153, 180, 24, 387, 1383, 4154, 4155, 11, 13, 2]",RB VBN VBG NN JJ NN VBD JJ NN NN NN NN,sandyA_fake_17,1351564705,3,0,it,0,7,0,0,0
180,"[2, 1, 1384, 153, 2, 1, 34, 279, 13, 679]",NN NN JJ RB NN JJ NN NN NN NN,sandyA_fake_29,1351570094,1,0,en,0,8,0,0,0
181,"[20, 2, 724, 389, 468, 48]",VBG NN NN JJ JJ NN,sandyA_fake_49,1351536810,2,0,en,0,5,0,0,0
182,"[1, 2, 6, 273, 57]",JJ NN NN NN NN,sandyA_fake_29,1351529829,3,0,en,3,6,0,0,0
183,"[82, 6, 2, 1, 33, 17, 329, 1107, 4156, 2294, 4157, 4158]",NN CC NN NN NN NN NN NN JJ NN NN NN,sandyA_fake_29,1351619463,6,0,en,0,13,0,0,0
184,"[684, 116, 24, 151, 15, 102, 49, 2, 1]",NNS VBP JJ VB NN NN JJ NN NN,sandyA_fake_32,1351548316,0,0,en,0,2,0,0,0
185,"[48, 2, 1, 3, 8, 13, 33, 17, 685, 279, 4159, 128]",JJ NN JJ JJ NN NN JJ NN NN NN VBD JJ,sandyA_fake_29,1351533871,2,0,en,0,13,0,0,0
186,"[16, 139, 11, 6, 1, 2, 22, 4160, 1534]",NN VBN RB JJ JJ NN JJ JJ NN,sandyA_fake_29,1351536325,3,0,en,0,4,0,0,0
187,"[13, 148, 2]",NN NN NN,sandyA_fake_29,1351551303,1,0,en,0,3,0,0,0
188,"[95, 56, 501, 2, 1, 48, 13, 1713, 650, 1286]",NN NN JJ NN NN JJ NN NN NN NN,sandyA_fake_08,1351543007,2,0,en,0,7,0,0,0
189,"[1109, 2, 1, 148, 1954, 98, 128]",RB NN JJ NN NN RB JJ,sandyA_fake_15,1351540915,0,0,en,0,4,0,0,0
190,"[146, 17, 573, 2, 1, 6, 33, 17, 2, 1, 145]",JJ NN NN NN NN JJ NN NN NN NN CD,sandyA_fake_34,1351540402,2,0,en,0,6,0,0,0
191,"[67, 56, 47, 81, 102, 269, 2, 1, 4, 48, 47, 81, 4161]",IN NN JJ NN NN JJ NN NN JJ JJ NN NN NN,sandyA_fake_25,1351545225,2,0,en,0,7,0,0,0
192,"[2, 1, 6, 570, 22, 1, 2, 1714, 118, 1385, 2275, 4162]",NN NN JJ NN NN JJ NN NNS VBP JJ NN NN,sandyA_fake_15,1351694726,5,0,en,0,8,0,0,0
193,"[2, 1, 48, 22, 4, 1, 2, 551, 57, 48, 686, 69, 1386, 628]",NN NN JJ JJ NN JJ NN IN JJ JJ NN NN NN CD,sandyA_fake_26,1351659103,3,0,en,0,10,0,0,0
194,"[1, 2, 11, 13, 27, 4163, 82, 570, 17]",JJ NN NN NN NN NN NN VBP NN,sandyA_fake_29,1351562193,2,0,en,0,9,0,0,0
195,"[1, 34, 2, 84, 6]",JJ JJ NN NNS VBP,sandyA_fake_13,1351748574,1,0,en,0,5,0,0,0
196,"[10, 26, 6, 273, 48, 1, 2]",NN NN IN JJ JJ NN NN,sandyA_fake_04,1351574950,3,0,en,0,6,0,0,0
197,"[256, 3, 8, 53, 31, 13, 57, 2]",VB JJ NN VBZ IN NN NN NN,sandyA_fake_08,1351531274,2,0,en,0,3,0,0,0
198,"[140, 41, 74, 1715, 91, 2, 1, 1955, 273, 655]",VBG NN NN NN VBG NN NN NN NN NN,sandyA_fake_08,1351587329,3,0,en,0,5,0,0,0
199,"[128, 400, 2, 1, 273]",JJ NN NN NN NN,sandyA_fake_29,1351633392,1,0,en,0,3,0,0,0
200,"[33, 17, 51, 748, 4164, 19, 2, 1, 5, 53, 31, 135, 195]",NN NN RB VBZ JJ NN NN NN VBP VBZ IN NN NN,sandyA_fake_25,1351638380,2,0,en,0,2,0,1,0
201,"[3, 8, 2, 1, 1, 2, 1387, 296, 128, 1956, 11, 290, 1187]",JJ NN NN NN JJ NN NN NN JJ NN NN NN NN,sandyA_fake_14,1351541741,2,0,en,0,10,0,0,0
202,"[2, 1, 13, 20]",NN NN NN VBG,sandyA_fake_29,1351553895,1,0,en,4,4,0,0,0
203,"[2, 1]",NN NN,sandyA_fake_05,1351566860,0,0,en,5,2,0,0,0
204,"[27, 34, 17, 6, 2, 1, 329, 1188, 82, 680, 1184, 1957, 6]",NN JJ NN NN NN NN NN JJ NN VBD NN NN NN,sandyA_fake_29,1351543536,4,0,en,0,10,0,0,0
205,"[355, 1716, 91, 606, 2, 1]",NN VBD VBG NN NN NN,sandyA_fake_29,1351713539,0,0,en,0,3,0,0,0
206,"[16, 843, 22, 22, 6, 2, 1, 4, 145, 650, 586, 4165, 2281]",NN VBZ JJ JJ NN NN NN JJ CD NN VBD VBG NN,sandyA_fake_22,1351536024,5,0,en,0,12,0,0,0
207,"[43, 2, 1529]",NNS VBP NN,sandyA_fake_31,1351567552,0,0,en,0,3,0,0,0
208,"[14, 21, 30, 2, 1, 48, 468, 514]",NN JJ NN NN NN JJ JJ NNS,sandyA_fake_02,1351532346,0,0,en,0,5,0,0,0
209,"[53, 31, 277, 135, 153, 68, 725, 2, 1, 13]",NNS IN NN NN RB JJ NN NN NN NN,sandyA_fake_29,1351541888,1,0,en,0,3,0,0,0
210,"[18, 200, 41, 683, 26, 159, 1, 2, 4, 18, 107]",NNS JJ NN NN VBP JJ JJ NN NN NNS VBP,sandyA_fake_11,1351557887,4,0,en,0,9,0,0,0
211,"[2, 1, 2295, 11]",NN NN NN NN,sandyA_fake_08,1351551247,1,0,en,0,4,0,0,0
212,"[2, 13, 329, 19, 128, 180, 148, 1717, 20, 679, 41, 68]",NN NN NN NN JJ NN NN VBZ JJ NNS NN NN,sandyA_fake_29,1351528407,2,0,en,2,12,0,0,0
213,"[2883, 346, 7, 2, 1, 49, 56, 2, 1, 13, 22, 1040, 291]",RB JJ NN NN NN JJ NN NN NN NN JJ NN NN,sandyA_fake_29,1351532120,2,0,en,0,4,0,0,0
214,"[10, 1189, 455, 26, 1, 2, 159]",NN VBG NNS RB VBP NN NN,sandyA_fake_11,1351561108,2,0,en,3,3,0,0,0
215,"[2, 1, 4166]",NN NN NNS,sandyA_fake_29,1351542445,1,0,en,0,3,0,0,0
216,"[1, 1, 19, 67, 1713, 2884, 57, 11, 13, 679, 2, 25]",JJ JJ NN NN IN JJ NN NN NN NNS NN NN,sandyA_fake_29,1351618271,4,0,en,0,11,0,0,0
217,"[587, 34, 7, 4167, 2, 1]",RB JJ NN VBD NN NN,sandyA_fake_29,1351535908,0,0,en,0,2,0,0,0
218,"[7, 20, 254, 2, 13]",NN VBG NN NN NN,sandyA_fake_29,1351553834,1,0,en,0,3,0,0,0
219,"[139, 656, 255, 299, 102, 49, 2885, 6, 1, 2]",VBN NN NNS JJ JJ JJ NN NN NN NN,sandyA_fake_17,1351537258,1,0,en,0,3,0,0,0
220,"[2, 1, 13]",NN NN NN,sandyA_fake_29,1351554720,1,0,en,0,3,0,0,0
221,"[2, 1, 34, 68]",NN NN JJ NN,sandyA_fake_29,1351563063,0,0,en,0,4,0,0,0
222,"[142, 75, 13, 75, 2, 1, 188]",JJ NN NN NN NN NN NN,sandyA_fake_34,1351541249,2,0,no,0,5,0,0,0
223,"[149, 7, 2, 1, 4168, 33, 17, 6, 4169]",JJ NN NN NN NNS VBP JJ NN NN,sandyA_fake_09,1351532637,2,0,en,0,4,0,0,0
224,"[139, 179, 14, 1190, 1535, 269, 1, 2, 73, 4170]",VBN NN NN NN VBG JJ JJ NN NN NN,sandyA_fake_27,1351529555,1,0,en,0,4,0,0,0
225,"[148, 128, 1191, 60, 98, 1109, 13, 2, 1]",NN JJ JJ NN RB RB JJ NN NN,sandyA_fake_29,1351620765,1,0,en,1,3,0,0,0
226,"[2, 1, 6, 34, 220]",NN NN JJ JJ NN,sandyA_fake_14,1351545355,1,0,en,0,3,0,0,0
227,"[388, 1536, 20, 13, 48, 1, 2, 20, 346, 464]",VBG NN VBG NN JJ JJ NN VBG JJ NN,sandyA_fake_45,1351531364,2,0,en,0,8,0,0,0
228,"[2, 1, 6, 48, 100, 657, 145]",NN NN JJ JJ NN NN CD,sandyA_fake_30,1351613368,2,0,en,6,7,0,0,0
229,"[1, 2, 13]",JJ NN NN,sandyA_fake_48,1351554635,1,0,en,0,3,0,0,0
230,"[1, 529, 1, 2, 6, 7, 4171, 4172, 1713, 1718, 1037, 4173]",NN RB JJ NN NN NN VBZ RB JJ NN RB VB,sandyA_fake_48,1351526048,5,0,en,0,10,0,0,0
231,"[4174, 4175, 14, 1, 2, 214, 415, 1719, 1958, 2886]",NN NNS VBP JJ NN JJ JJ NN NN NN,sandyA_fake_31,1351534840,2,0,en,0,5,0,0,0
232,"[188, 2, 1, 57]",NN NN NN NN,sandyA_fake_29,1351547131,1,0,en,0,3,0,0,0
233,"[181, 46, 11, 198, 13, 11, 1, 2, 67, 1041]",JJ NN VBD JJ NN NN JJ NN NN NN,sandyA_fake_26,1351545822,1,0,en,0,7,0,0,0
234,"[39, 109, 47, 81, 102, 49, 2, 1, 4176, 84]",NNS VBP JJ NN NN JJ NN NN VBZ NNS,sandyA_fake_29,1351557494,1,0,en,0,4,0,0,0
235,"[20, 7, 21, 30, 1388, 7, 2, 1]",VBG NN JJ NN VBP NN NN NN,sandyA_fake_31,1351553302,0,0,en,0,5,0,0,0
236,"[102, 269, 3, 8, 6, 13, 573, 2, 1, 4177, 1389, 19, 48, 273]",VB JJ JJ NN NN NN NN NN NN JJ JJ NN NN NN,sandyA_fake_29,1351529856,5,0,en,0,9,0,0,0
237,"[2, 1, 13, 57]",NN NN NN NN,sandyA_fake_29,1351558120,2,0,en,0,4,0,0,0
238,"[720, 40, 4178, 11, 2, 1, 34, 2, 1, 13]",NN VBD JJ RB NN NN JJ NN NN NN,sandyA_fake_25,1351537044,1,0,en,0,3,0,0,0
239,"[2, 1, 201, 57]",NN NN VBG NN,sandyA_fake_34,1351528868,1,0,en,0,3,0,0,0
240,"[11, 2, 1, 329, 68]",RB NN JJ NN JJ,sandyA_fake_29,1351552843,0,0,en,0,5,0,0,0
241,"[722, 6, 1, 2]",NN VBZ JJ NN,sandyA_fake_17,1351522658,2,0,en,0,4,0,0,0
242,"[1390, 13, 4179, 55, 6, 4180, 2, 57]",NN NN NNS VBP JJ NN NN NN,sandyA_fake_28,1351564475,5,0,en,0,6,0,0,0
243,"[2, 1]",NN NN,sandyA_fake_29,1351532194,0,0,en,0,2,0,0,0
244,"[48, 2, 1]",JJ NN NN,sandyA_fake_49,1351559197,0,0,en,0,3,0,0,0
245,"[14, 21, 30, 2, 1, 435, 85]",NN JJ NN NN NN NN NN,sandyA_fake_49,1351529410,0,0,en,0,7,0,0,0
246,"[2, 1, 3, 8, 257, 405]",NN JJ JJ NN NN NN,sandyA_fake_19,1351573452,0,0,en,0,6,0,0,0
247,"[1042, 2887, 3, 2888, 1720, 22, 2, 1, 2296, 145]",NNS VBD JJ NN NN JJ NN NN NN CD,sandyA_fake_23,1351552207,3,0,en,0,7,0,0,0
248,"[2889, 13, 2, 1, 279, 289, 2890, 2297]",NN NN NN NN NN NN RB NN,sandyA_fake_29,1351544369,2,0,en,0,6,1,0,0
249,"[142, 178, 24, 1, 2, 10, 68, 67]",JJ JJ JJ JJ NN NN JJ NN,sandyA_fake_04,1351665769,0,0,en,0,5,1,0,0
250,"[425, 1103, 323, 683, 26, 10, 2, 1, 4]",JJ NN NN NN VBP NN NN NN NN,sandyA_fake_11,1351633043,3,0,en,0,6,0,0,0
251,"[749, 18, 39, 4181, 9, 2, 1]",NN NNS NNS VBP JJ NN NN,sandyA_fake_11,1351618114,1,0,en,0,5,0,0,0
252,"[10, 38, 29, 26, 10, 2, 1, 3, 9, 100]",NN VBG NNS JJ NN NN VBD JJ NN NN,sandyA_fake_11,1351552421,1,0,en,0,6,0,0,0
253,"[2, 1, 329, 122]",NN NN NN NN,sandyA_fake_09,1351535138,0,0,en,0,4,0,0,0
254,"[199, 82, 13, 2, 34, 148, 128, 1287]",NN NN VBP NN JJ NN JJ NN,sandyA_fake_08,1351561252,2,0,en,0,7,0,0,0
255,"[72, 177, 1, 2, 19, 329, 1703, 13, 273, 48, 122]",NN NN JJ NN NN NN NN NN NN JJ NN,sandyA_fake_29,1351620850,2,0,en,5,9,0,0,0
256,"[139, 272, 4182, 195, 2, 1, 4183, 34, 63, 10, 195, 1721]",VBN NNS NNS VBP NN NN NN NN VBD NN NN NN,sandyA_fake_11,1351574698,2,0,en,0,8,0,0,0
257,"[1288, 178, 137, 10, 29, 4184, 1, 191, 2, 2298]",JJ JJ NN NN NNS VBP JJ NN NN NN,sandyA_fake_11,1351560136,1,0,en,0,5,1,0,0
258,"[67, 2, 1, 40, 240, 935, 2299, 44, 653]",RB NN JJ VBD CD NN NN NN NN,sandyA_fake_29,1351544624,0,0,en,0,4,1,0,0
259,"[469, 189, 85, 276, 2891, 2, 468]",NNS NNS VBP JJ NN NN JJ,sandyA_fake_02,1351528122,1,0,en,0,3,0,0,0
260,"[2, 1]",NN NN,sandyA_fake_29,1351542874,0,0,en,0,2,0,0,0
261,"[2892, 2]",JJ NN,sandyA_fake_17,1351546896,0,0,fr,0,1,0,0,0
262,"[1176, 72, 177, 68, 2, 1, 122]",NNS NN NN JJ NN NN NN,sandyA_fake_25,1351543178,0,0,en,0,4,0,0,0
263,"[48, 2, 1]",JJ NN NN,sandyA_fake_29,1351536797,0,0,en,0,3,0,0,0
264,"[19, 936, 376, 153, 57, 2, 1, 26, 6]",NN JJ JJ RB JJ NN NN NN NN,sandyA_fake_29,1351534532,3,0,en,0,5,0,0,0
265,"[885, 363, 34, 44, 2, 1, 486, 68, 19, 33, 13]",NN NN NN VBD NN NN NN JJ NN NN NN,sandyA_fake_48,1351559374,1,0,en,0,7,1,0,0
266,"[5, 20, 16, 13, 1380, 2, 1, 6, 19, 57]",NN JJ NN NN NN NN NN JJ NN NN,sandyA_fake_29,1351553805,4,0,en,0,6,0,1,0
267,"[2, 1, 1959, 70, 11]",NN NN NN VBD NNS,sandyA_fake_25,1351534420,1,0,en,0,2,0,0,0
268,"[1, 2, 13]",JJ NN NN,sandyA_fake_29,1351558230,1,0,en,0,3,0,0,0
269,"[25, 11, 2, 296]",NN CC NN NN,sandyA_fake_29,1351529889,0,0,en,0,4,0,0,0
270,"[43, 14, 980, 2, 48, 4185, 468, 981, 145, 1722, 435, 4186]",NNS VBP JJ NN NN VBD JJ NN CD NN NN NN,sandyA_fake_31,1351541195,2,0,en,0,12,0,0,0
271,"[6, 68, 2]",RB JJ NN,sandyA_fake_13,1351549217,1,0,en,4,2,0,0,0
272,"[6, 127, 844, 63, 1, 722, 35, 4, 2]",JJ NN RB VBD JJ NN NN NN NN,sandyA_fake_23,1351553444,3,0,en,0,8,0,0,0
273,"[13, 2, 128, 68]",NN NN NN JJ,sandyA_fake_14,1351534471,1,0,mk,1,2,0,0,0
274,"[67, 1, 2, 19, 650, 679, 148, 179, 1956, 6, 13, 686, 1960, 33]",NN JJ NN NN NN JJ NN NN NN NN NN NN NN NN,sandyA_fake_29,1351538554,2,0,en,0,13,0,0,0
275,"[4187, 1537, 4188, 1381, 2, 1]",NN JJ NN JJ NN NN,sandyA_fake_03,1351609129,2,0,en,0,6,0,0,0
276,"[4189, 1289, 103, 2893, 142, 44, 937, 10, 38, 29, 107, 22, 465, 2, 1]",NN NN VBN JJ NN VBD JJ NN VBG NNS VBP JJ NN NN NN,sandyA_fake_11,1351559442,5,0,en,0,2,1,0,0
277,"[66, 2, 4, 1538, 1]",JJ NN NN NN NN,sandyA_fake_07,1351693837,2,0,en,0,4,0,0,0
278,"[151, 552, 11, 1, 2, 19, 1290, 11]",VB NN IN JJ NN NN NN NN,sandyA_fake_08,1351528762,1,0,en,1,5,0,0,0
279,"[10, 106, 187, 2, 1, 10, 159, 4190, 4191]",NN NN RB VBZ JJ NN NN NN NNS,sandyA_fake_12,1351602482,3,0,en,0,6,0,0,0
280,"[2, 1, 13]",NN NN NN,sandyA_fake_29,1351554451,1,0,en,0,3,0,0,0
281,"[5, 312, 84, 55, 39, 273, 49, 34, 2, 1, 2894]",NN NNS NNS VBP NNS RB JJ JJ NN NN NN,sandyA_fake_48,1351537623,3,0,en,0,4,0,1,0
282,"[7, 24, 4192, 413, 722, 6, 2, 1]",NN JJ RB VBP NN JJ NN NN,sandyA_fake_17,1351539645,2,0,en,0,4,0,0,0
283,"[5, 20, 16, 13, 1380, 2, 1, 6, 19, 57]",NN JJ NN NN NN NN NN JJ NN NN,sandyA_fake_29,1351529376,4,0,en,0,6,0,1,0
284,"[526, 243, 83, 1110, 163, 48, 2, 1, 657]",NNS VBP JJ NN NN JJ NN NN NN,sandyA_fake_33,1351532418,2,0,en,0,5,0,0,0
285,"[6, 1, 2, 1723, 57]",RB JJ NN NN NN,sandyA_fake_26,1351535947,3,0,en,0,5,0,0,0
286,"[100, 3, 8, 59, 778, 99, 2, 1]",JJ JJ NN NN NNS VBD NN NN,sandyA_fake_07,1351539403,0,0,en,0,2,0,0,0
287,"[2, 1, 53, 68, 363, 2, 1]",NN NN VBZ JJ NN NN NN,sandyA_fake_14,1351592575,0,0,en,0,2,1,0,0
288,"[20, 169, 2, 1, 12, 75, 112, 102, 49, 47, 81, 750]",VBG NN NN NN IN NN VBG JJ JJ NN NN NNS,sandyA_fake_14,1351468807,1,0,en,0,3,0,0,0
289,"[128, 24, 11, 1534, 2, 1]",JJ JJ NN NN NN NN,sandyA_fake_29,1351531270,0,0,en,0,5,0,0,0
290,"[323, 3, 4193, 1111, 2300, 10, 726, 1, 2]",NN JJ JJS NN NN NN NN NN NN,sandyA_fake_11,1351619095,1,0,en,5,2,0,0,0
291,"[43, 2, 1529]",NNS VBP NN,sandyA_fake_31,1351563258,0,0,en,0,3,0,0,0
292,"[195, 18, 29, 4, 2, 1, 122, 18, 400]",NN NNS VBZ JJ NN NN NN NNS NN,sandyA_fake_11,1351555127,2,0,en,0,6,0,0,0
293,"[39, 588, 174, 100, 3, 8, 48, 1, 2, 13, 48, 2895, 571]",NNS NN NN VBP JJ NN JJ JJ NN NN JJ NN NN,sandyA_fake_17,1351529410,2,0,en,2,4,0,0,0
294,"[809, 34, 20, 7, 1107, 2, 1, 210, 486, 273, 13, 11, 1961]",JJ NN VBG NN NN NN JJ JJ NN NN NN NN NN,sandyA_fake_15,1351561852,3,0,en,0,12,0,0,0
295,"[143, 30, 51, 36, 2, 210, 85, 1539, 1178, 279, 2, 1, 2277]",VBG NN RB RB VBP JJ NN IN NN NN NN NN NN,sandyA_fake_49,1351550284,0,0,en,0,8,0,0,0
296,"[191, 1, 2, 1]",NN NN NN NN,sandyA_fake_14,1351540763,0,0,en,0,2,1,0,0
297,"[727, 1724, 1, 3, 8, 145, 1, 2, 1956, 7, 1718]",NN NN JJ JJ NN CD JJ NN NN NN NN,sandyA_fake_29,1351542283,3,0,en,0,5,0,0,0
298,"[84, 55, 938, 81, 1382, 2, 1, 6, 17]",NNS VBP JJ NN RB VBZ JJ NNS NN,sandyA_fake_34,1351546642,2,0,en,0,5,0,0,0
299,"[2, 1540, 6, 57, 527, 845, 453]",NN NN JJ NN NN NN NN,sandyA_fake_29,1351534273,5,0,en,0,7,0,0,0
300,"[14, 21, 30, 2, 1, 4194]",NN JJ NN NN NN NN,sandyA_fake_03,1351529375,1,0,en,0,3,0,0,0
301,"[386, 363, 2, 1, 6, 400, 1541, 4195]",VBG NN NN NN JJ NN NN NN,sandyA_fake_14,1351547123,2,0,en,0,6,1,0,0
302,"[58, 1962, 118, 48, 19, 1, 148, 2]",JJ NN NN JJ NN JJ NN NN,sandyA_fake_29,1351556523,0,0,en,0,5,0,0,0
303,"[2, 1]",NN NN,sandyA_fake_09,1351529456,0,0,en,0,2,0,0,0
304,"[1725, 454, 443, 435, 2, 1]",NN NN RB NN NN NN,sandyA_fake_49,1351531449,0,0,en,0,2,0,0,0
305,"[128, 169, 2, 1, 6, 57]",JJ NN NN NN IN NN,sandyA_fake_29,1351530041,2,0,en,0,4,0,0,0
306,"[3, 7, 658, 197, 2301, 6, 199, 2, 1]",JJ NN VBG IN JJ NN NN NN NN,sandyA_fake_29,1351531216,2,0,en,0,4,0,0,0
307,"[53, 31, 11, 2, 1, 13]",NNS IN JJ NN NN NN,sandyA_fake_08,1351539666,1,0,en,0,3,0,0,0
308,"[2, 1, 34, 140, 56, 3, 8]",NN NN JJ VBG NN JJ NN,sandyA_fake_29,1351548947,0,0,en,0,3,0,0,0
309,"[43, 83, 14, 456, 1, 2]",NNS VBP NN IN JJ NN,sandyA_fake_01,1351527806,0,0,en,0,2,0,0,0
310,"[1542, 4196, 10, 884, 2, 2302, 34]",VBN NNS JJ NN NN NN NN,sandyA_fake_04,1351539007,0,0,en,0,3,0,0,0
311,"[1, 17, 33, 19, 2, 73]",JJ NN NN NN NN NN,sandyA_fake_15,1351535752,0,0,en,0,6,0,0,0
312,"[20, 846, 91, 2, 118, 13, 4197, 148, 128]",VBG VBG VBG NN NN NN JJ NN NN,sandyA_fake_29,1351532908,1,0,en,0,6,0,0,0
313,"[10, 38, 63, 1043, 574, 26, 213, 4198, 1, 2]",NN VBG VBD NNS IN JJ NN NN JJ NN,sandyA_fake_11,1351598604,2,0,en,0,3,0,0,0
314,"[140, 982, 4199, 626, 2896, 2, 1, 2, 1, 273, 19]",VBG NN JJ JJ NN NN NN NN VBD JJ NN,sandyA_fake_08,1351527732,1,0,en,0,5,0,0,0
315,"[2303, 4200, 1, 2, 5, 34, 128, 4201]",NN NN JJ NN NN JJ JJ NN,sandyA_fake_29,1351531447,2,0,en,0,5,0,1,0
316,"[25, 13, 2, 1, 68, 1281]",NN NN NN NN JJ NN,sandyA_fake_09,1351533194,2,0,en,0,6,0,0,0
317,"[1, 413, 4202, 63, 6, 57, 2, 19, 4203]",JJ NN NN VBD JJ NN NN NN NN,sandyA_fake_48,1351598226,4,0,en,0,9,0,0,0
318,"[6, 2, 1]",RB NN NN,sandyA_fake_29,1351538821,1,0,en,0,3,0,0,0
319,"[13, 2, 1, 57]",NN NN NN NN,sandyA_fake_29,1351616673,2,0,en,0,4,0,0,0
320,"[75, 2, 1]",NN NN NN,sandyA_fake_14,1351469893,1,0,en,0,3,0,0,0
321,"[331, 3, 9, 100, 539, 159, 59, 273, 2, 1]",RB JJ NN NN CD NN NN NN NN NN,sandyA_fake_05,1351599533,2,0,en,0,5,0,0,0
322,"[122, 2, 1, 10, 4204, 34, 195]",NN NN NN NN NN NN NN,sandyA_fake_11,1351552624,2,0,en,0,7,0,0,0
323,"[2, 1, 6, 13, 11, 35, 57, 4205]",NN NN JJ NN JJ NN NN NN,sandyA_fake_29,1351543648,4,0,en,0,8,0,0,0
324,"[14, 21, 1110, 389, 1192, 2, 1, 25, 118]",NN JJ NN NN NN NN NN NN NN,sandyA_fake_49,1351532920,1,0,en,0,4,0,0,0
325,"[2, 1, 1391, 13, 6, 11, 148, 19, 20]",NN NN NN NN JJ JJ NN NN NN,sandyA_fake_29,1351549882,3,0,en,0,9,0,0,0
326,"[2, 167, 11, 95, 58, 11, 2304, 27, 12]",NN NN IN NN JJ NN NNS VBP IN,sandyA_fake_29,1351544652,0,0,en,0,3,0,0,0
327,"[2, 1, 932, 6, 2, 1, 2281, 2271]",NN NN VBD JJ NN NN NN NN,sandyA_fake_15,1351535223,3,0,en,0,4,0,0,0
328,"[11, 1, 2]",RB JJ NN,sandyA_fake_14,1351607822,0,0,en,0,3,0,0,0
329,"[265, 49, 6, 2, 1]",VB JJ JJ NN NN,sandyA_fake_29,1351552827,1,0,en,0,2,0,0,0
330,"[312, 59, 84, 55, 56, 47, 81, 1112, 2, 1, 2, 1, 457]",NNS NN NNS VBP NN JJ NN VBD NN NN NN NN NN,sandyA_fake_29,1351565449,1,0,en,0,3,0,0,0
331,"[195, 2, 1, 6, 57, 979, 6]",NN NN NN JJ NN NNS VBP,sandyA_fake_25,1351542941,3,0,en,7,6,0,0,0
332,"[779, 2897, 85, 189, 300, 2, 1, 211, 487, 14]",JJ NN NN NNS VBP NN VB JJ NN NN,sandyA_fake_31,1351528771,0,0,en,0,2,0,0,0
333,"[34, 4206, 2, 57]",JJ NN NN NN,sandyA_fake_22,1351576417,2,0,en,0,3,0,0,0
334,"[34, 19, 2, 1]",JJ NN NN NN,sandyA_fake_09,1351557026,0,0,en,0,2,0,0,0
335,"[204, 49, 847, 2]",VBN JJ NN NN,sandyA_fake_11,1351570580,0,0,en,0,1,0,0,0
336,"[20, 7, 2, 1, 95, 56, 426, 49, 145, 273, 467, 4207]",VBG NN NN VBD VBP NN NN JJ CD NN JJ NN,sandyA_fake_29,1351588318,3,0,en,0,6,0,0,0
337,"[2305, 388, 2, 13]",NN VBG NN NN,sandyA_fake_08,1351532631,1,0,en,0,2,0,0,0
338,"[2, 1, 1963, 2306, 3, 8, 13, 2307, 6, 89, 4208, 2, 1, 19, 4209]",NN NN NNS IN JJ NN NN NN VBD PRP VBD NN NN NN NN,sandyA_fake_08,1351532659,4,0,en,0,9,0,0,0
339,"[85, 189, 488, 251, 109, 161, 85, 2]",JJ NNS VBP NN VBP RB VBP NN,sandyA_fake_02,1351561738,0,0,en,0,2,0,0,0
340,"[120, 3, 8, 2, 1, 129]",JJ JJ NN NN NN NN,sandyA_fake_14,1351720656,0,0,en,5,3,0,0,0
341,"[2898, 34, 1, 2]",NN NN NN NN,sandyA_fake_29,1351543899,1,0,en,0,2,0,0,0
342,"[149, 1, 2899]",JJ NN NN,sandyA_fake_29,1351538885,1,0,en,0,2,0,0,0
343,"[848, 684, 880, 24, 6, 2, 1]",NN NNS VBP JJ JJ NN NN,sandyA_fake_25,1351535758,1,0,en,26,3,1,0,0
344,"[34, 2, 13, 57, 34, 19, 1]",JJ NN NN NN JJ NN NN,sandyA_fake_29,1351566761,2,0,en,0,7,0,0,0
345,"[4210, 367, 228, 341, 4211, 1193, 1, 2, 11, 3, 8]",NN FW FW FW FW FW FW NN JJ JJ NN,sandyA_fake_48,1351579166,2,0,en,0,6,0,0,0
346,"[3, 8, 341, 4212, 2900, 2308, 4213, 4214, 4215, 13, 2, 57, 1726, 4216]",JJ NN NN VBP NN JJ NN NN NN NN NN NN VBP NN,sandyA_fake_25,1351613275,5,0,en,0,5,0,0,0
347,"[34, 16, 2]",JJ NN NN,sandyA_fake_29,1351544939,0,0,en,1,2,0,0,0
348,"[14, 21, 30, 886, 2, 1]",NN JJ NN NNS VBP NN,sandyA_fake_49,1351558470,0,0,en,0,3,0,0,0
349,"[149, 2, 1, 13, 1964]",JJ NN NN NN NN,sandyA_fake_29,1351554035,2,0,en,0,4,0,0,0
350,"[73, 25, 100, 7, 68, 69, 13, 2, 1, 25, 17, 401]",NN NN NN NN JJ NN NN NN NN WRB NN NN,sandyA_fake_25,1351549683,2,0,en,0,11,0,0,0
351,"[34, 27, 139, 13, 82, 2, 1, 34, 939, 57, 6, 272]",JJ NN VBN NN NN NN NN JJ NNS VBP JJ NNS,sandyA_fake_29,1351530021,3,0,en,0,7,0,0,0
352,"[67, 19, 273, 2, 57, 6, 25, 467]",JJ NN NN NN NN JJ NN NN,sandyA_fake_26,1351535674,4,0,en,0,8,0,0,0
353,"[2, 1]",NN NN,sandyA_fake_29,1351564037,0,0,en,0,2,0,0,0
354,"[2, 1, 11]",NN NN NN,sandyA_fake_29,1351535974,0,0,en,0,3,0,0,0
355,"[2, 1]",NN NN,sandyA_fake_29,1351530099,0,0,en,0,2,0,0,0
